file,exp,excerpt,text,time,place,listening_to,environment,listener,listener_label,type,instrument,genre
musicallettersf00unkngoog_djvu.txt,http://data.open.ac.uk/led/lexp/1448920858487,http://data.open.ac.uk/led/source/d056a211aabb93931825903e00af4612/excerpt/c616ea6bdfcf64be6ef10cf0ad5c3067,"There is an organ in Mr. James’ church, and also a choir; two things indispensable to the best results in church music. The organ was well played, yet not always with sufficient strength to support and guide the congregation.
[...]&nbsp;
The choir in Mr. James’ church did not seem to be much in advance of the people in the manner of their performance; they tried to help the organ to lead, but no choir piece, either tune or anthem, was attempted by them. There was no chanting, as there is in many of the London churches, and metrical psalmody was the only form of song. Extempore parts were sung near to me, and especially by a gentleman who knew enough of music to sing always a third below the treble; this knowledge he took care to bring into practical use, and so, of course, was often producing fifths as much at variance with music’s laws as are nouns in the plural in connection with verbs in the singular number with the requirements of grammar. The first tune was St. Ann’s, with the good old-fashioned cadence on the mediant at the end of the third line—grand and effective; the second was St. Paul’s; the third we did not know, but while it was a pretty, “all's well"" kind of tune, it was unfit for Congregational singing, and an affected, fainting away, or “oh dear” result was the consequence. As in other places in England, so here, the hymn is just named, the organist then gives out the tune on his instrument, playing it through, then follows the reading of the hymn, after which it is sung.",1852-09-Ee,http://data.open.ac.uk/led/place/67819eec730342e5a7cbb6aa92af696e,http://data.open.ac.uk/led/performance/72abd1e4df0c359b205a582182f59340/1448920678987,Indoor Public Accompanied,http://musicbrainz.org/artist/f422b99a-b48c-4bee-bc0c-f2e8cad82b6c#_,Dr. Lowell Mason Lowell Mason,Performance,http://data.open.ac.uk/led/thing/congregation http://dbpedia.org/resource/Pipe_organ http://dbpedia.org/resource/Choir,http://dbpedia.org/resource/Hymn
musicallettersf00unkngoog_djvu.txt,http://data.open.ac.uk/led/lexp/1449009488129,http://data.open.ac.uk/led/source/d056a211aabb93931825903e00af4612/excerpt/506c6277345d06782b2b7ddf76fcbe56,At three o’clock we attended service at St. Paul’s. Mr. Goss very kindly gave us a seat in the organ loft — the most favorable place for observing the whole service.,1852-09-Mm,http://data.open.ac.uk/led/place/d1254e3cb3e0a30fa11f14451a2f62bd,http://data.open.ac.uk/led/performance/23a88d1d3bf2e061b042c51ee518bc2a/1449009421498,Indoor Accompanied Domestic,http://musicbrainz.org/artist/f422b99a-b48c-4bee-bc0c-f2e8cad82b6c#_,Dr. Lowell Mason Lowell Mason,Performance,,http://dbpedia.org/resource/Church_music
recollectionsofo00ryanuoft_djvu.txt,http://data.open.ac.uk/led/lexp/1450272604542,http://data.open.ac.uk/led/source/872a0e96507f39c7769116cfbf918fc9/excerpt/faf9c3bd5437ab2107a635bb1725a3fb,"Doubtless many people in Boston will remember that once when she [Jenny Lind] had reached the end of the last named song and made her bow to the audience, Daniel Webster, who was a listener, arose from his seat in the audience, and with great dignity returned her bow.
Her intonation was perfect. Benedict had written for her a very long cadenza to fit the end of a cavatina from Beatrice de Tenda. The cadenza was sung without accompaniment; it covered two pages of music paper, and was written in a style suited to an instrumental concerto. Towards the end there was a sequence of ascending and descending arpeggios of diminished sevenths which flowed into a scale of trills from a low note to one of her highest; then dwelling very long on that note and trilling on it, she gradually, tranquilly returned to the theme of the cavatina, when it was perceived that her wonderfully fine musical ear had unerringly guided her through the mazes of the long cadenza and brought her to the tonic note of the piece with surprising correctness of intonation.
I think she was not overrated when called a “ great singer.”",180u-Mm-uu,http://dbpedia.org/resource/Boston,http://data.open.ac.uk/led/performance/ac9a18bc764a9d44957905ff414f6ef3/1450272569260,Indoor Accompanied Public,http://data.open.ac.uk/led/agent/Thomas+Ryan/1448997315048,Thomas Ryan,Performance,http://dbpedia.org/resource/Orchestra http://dbpedia.org/resource/Soprano http://dbpedia.org/resource/Female_vocals,http://dbpedia.org/resource/Opera
mymusicallife00haweuoft_djvu.txt,http://data.open.ac.uk/led/lexp/1438006506960,http://data.open.ac.uk/led/source/8ba202b621b4a9c3ad3179b9ce296bde/excerpt/6b3c423de52d34e09065cecd8d5069f8,"

I had conceived, ever since I had studied the life and works of CHOPIN, the greatest desire to hear him played by LISZT: indeed, the numbers of those CHOPIN still living who have had this privilege must be very limited. I ventured to say, ""CHOPIN always maintained that you were the most perfect exponent of his works. I cannot say how grateful I should be to hear, were it only a fugitive passage of CHOPIN'S, touched by your hand."" 
""With all the pleasure in the world“ replied the immortal pianist; and again I sat down by the grand piano, and humming to him a phrase of op. 37, I begged that it might be that. 
""I will play that, and another after it."" (The second was op. 48.) 
It is useless for me to attempt a description of a performance every phrase of which will be implanted in my memory, and on my heart, as long as I live. 
Again, in that room, with its long bright window opening out into the summer-land, we sat in deep shadow in perfect seclusion ; not a sound but the magic notes falling at first like a soft shower of pearls or liquid drops from a fountain blown spray falling hither and thither, and changing into rainbow tints in its passage, as the harmonic progression kept changing and tossing the fugitive fragments of melody with which that exquisite nocturne opens, until it settles into the calm, happy dream, which seems to rock the listener to sleep with the deep and perfect benison of ineffable rest; then out of the dream, through a few bars, like the uneasy consciousness of a slowly awakening sleeper, and again the interlude, the blown rain of double pearls until once more the heavenly dream is resumed. I drew my chair gently nearer, I almost held my breath, not to miss a note. There was a strange concentrated anticipation about LISZT'S playing unlike anything I had ever heard not for a moment could the ear cease listening; each note seemed prophetic of the next, each yielded in importance to the next : one felt that in the soul of the player the whole nocturne existed from the beginning as one and indivisible, like a poem in the heart of a poet. The playing of the bars had to be gone through seriatim; but there were glimpses of a higher state of intuition, in which one could read thoughts without words, and possess the soul of music, without the intervention of bars and keys and strings; all the mere elements seemed to fade, nothing but perception remained. Sense of time vanished; all was as it were realised in a moment, that moment the Present the eternal Present no Past, no Future. Yet I could not help noticing each incident: the perfect, effortless independence of the fingers, mere obedient ministers of the master's thought; the complete trance of the player living in the ideal world, and reducing the world of matter about him to the flimsiest of unreal shadows; and I had time to notice the unconscious habits of the master, which have already passed into historic manner- isms in his disciples, like CARDINAL NEWMAN'S stooping gait, GARIBALDI'S half closing of the eyes, or VICTOR EMMANUEL'S toss of the head. So I noticed the first finger and thumb drawn together to emphasize a note, or the fingers doubled up, then lifted in a peculiar manner, with a gentle sweep in the middle of a phrase things in which those are determined to be like the master who can be like him in nothing else ; also the peculiar repercussion resonance, since reduced to something like a science by RUBINSTEIN, and the caressing touch, which seemed to draw the soul of the piano out of it almost before the finger reached the key-board. When LISZT passed silently to op. 48, he arrived at some stiff bravura passages, which called forth his old vigour. Yet here all was perfect; not a note slurred over or missed; the old thunder woke beneath his outstretched hands; the spirits of the vasty deep were as obedient as ever to their master's call. With the last chord he rose abruptly; abruptly we came out of the dim, enchanted land of dreams; the common light of day was once more around me.",1880-uu-uu,http://data.open.ac.uk/led/place/018c7131fa6360859fb7a7b2b1a27e2a,http://data.open.ac.uk/led/performance/42bbca8386e61b11743a80dc5527d8ce/1438006408706,Indoor Solitary Domestic,http://dbpedia.org/resource/Hugh_Reginald_Haweis,Hugh Reginald Haweis,Performance,http://dbpedia.org/resource/Piano,
E14073_Memoirs_of_Baron_Bunsen_vol_II_djvu.txt,http://data.open.ac.uk/led/lexp/1434291374903,http://data.open.ac.uk/led/source/8131bbdb1a86874505000ebddc4b3edc/excerpt/c13408214d88f2320a7e0faaa2d13d07,"Letter from Bunsen to Mrs. Schwabe, Christmas Day, 1855 - How shall I describe to you my astonishment, I might say my pleasure in sadness, when, on entering yesterday evening at six o'clock the room closed throughout the day, then brilliant with the Christmas tree, I was greeted by the soft organ tones to which I was accustomed on the Capitol, and afterwards in Carlton Terrace, sounding forth from a hidden corner the ' Pastorale ' of Handel and then the German 'Chorale' to which the voices of twenty children and many others, those of Frances and Theodora and Sternberg prevailing, intoned the Hymn itself! I could not help thinking,in the midst of these pleasing sounds, of the fine organ enjoyed so many years, left behind in England with so many other treasures. But when I turned to ask whence came the organ now heard? to whom belonging? of whom borrowed '? Frances met me with the card containing your name and kind greeting, and then the pleasure became as complete as the surprise. For the orgue expressif was our own, and it was your present—your Christmas gift !",http://reference.data.gov.uk/id/day/1855-11-25,http://dbpedia.org/resource/Germany,http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Pastorale/1383326135564/1434291317220,Accompanied Indoor,http://dbpedia.org/resource/Christian_Charles_Josias_von_Bunsen,"Christian Charles Josias, Baron von Bunsen Baron von Bunsen Christian Karl Josias von Bunsen Christian Charles Josias von Bunsen",Performance,http://dbpedia.org/resource/Treble_voice,
thirtyyearsofmus00klei_djvu.txt,http://data.open.ac.uk/led/lexp/1438522453832,http://data.open.ac.uk/led/source/2aaf6962c5de1659c757f7746face493/excerpt/217aacc6c35f82f380a7798405cb30cd,"
I had spoken to Oudin at the Birmingham Festival (October, 1894), and remarked upon&nbsp;his thin, careworn aspect. Yet how beautifully&nbsp;he had sung the music of Br. Marianus in the &nbsp;third part of Schumann's “Faust""! It was all he&nbsp;had had to do at the festival; but it was enough,&nbsp;he had made his mark. Then he went home, and&nbsp;in a month's time was no more. ",1894-10-uu,http://dbpedia.org/resource/Birmingham,http://data.open.ac.uk/led/performance/b287e2c5a57eea20bbc33d766c9001ae/1438522414640,Indoor Accompanied Public,http://data.open.ac.uk/led/person/Hermann+Klein/1438157240872,Hermann Klein,Performance,http://dbpedia.org/resource/Human_voice http://dbpedia.org/resource/Orchestra,http://dbpedia.org/resource/Oratorio
recollectionsofo00ryanuoft_djvu.txt,http://data.open.ac.uk/led/lexp/1450268978542,http://data.open.ac.uk/led/source/872a0e96507f39c7769116cfbf918fc9/excerpt/497bf4d398b1e110d16ce4b8e38cd619,"&nbsp;


An Ohio friend related his experience to me. Jenny Lind was to sing in Wheeling, West Virginia, and he lived just sixty miles west, towards Columbus. He was then a boy of eighteen, and had been for three years apprenticed to a clock-maker. His father was a clergyman, with a large family and small salary, and though a warm-hearted music lover, was too poor to think of going to hear Jenny Lind. Father and son had read together a long notice of the approaching song-festival in Wheeling, and the father had remarked with a sigh of resignation, “ I wish I could hear her.”
The son determined to try and go to Wheeling for that purpose.
[…]
In short, my friend spent three days on the road to Wheeling, mending clocks by the way and getting a little money for each. He reached Wheeling, paid three dollars for his concert ticket, heard Jenny Lind, and returned home in a two days’ march. His father asked him where he had been, and he answered&nbsp; that he had walked to Wheeling, mended clocks, earned money to hear Jenny Lind, and was happy. The father saw that he had a son who was made out of good stuff, embraced him, and said not one word of reproof.",180u-uu-uu,"http://dbpedia.org/resource/Wheeling,_West_Virginia",http://data.open.ac.uk/led/performance/f97d8a8f325ce44118c6078dabf9f0d5/1450268949574,Public Accompanied,http://data.open.ac.uk/led/agent/Unknown+listener/1450268888951,Unknown listener,Performance,http://dbpedia.org/resource/Soprano http://dbpedia.org/resource/Female_vocals,
musicallettersf00unkngoog_djvu.txt,http://data.open.ac.uk/led/lexp/1462035341084,http://data.open.ac.uk/led/source/d056a211aabb93931825903e00af4612/excerpt/b2a7b8ffe17a037b7a391f2ad6404ec0,"We have been recently more than ever before convinced of the necessity of simple harmony for Congregational purposes. We have seen attempts to introduce, for example, some of John Sebastian Bach's harmony parts into congregations. Now, it is well known that Bach did not write harmony parts for Congregational singing, but for choir singing. In his church, the St. Thomas', Leipzig, all the people sing the melody, and the parts&nbsp;are sung (when sung at all) by the choir. Of course. Bach wrote such difficult harmonies as none but a choir, and a pro[f]essional choir too, can sing well. Yet editors not knowing these circumstances have introduced these difficult harmonies into tune books designed for Congregational use. Congregations might as well undertake to sing Beethoven's Mass No. 2, as these chorals, with all sorts of complicated and difficult harmony parts. Oh that two things in relation to psalmody might be understood! 1st. That Congregational singing cannot be good unless the tunes are very plain and easy; and 2d. That there are plenty of such plain and easy tunes which possess true musical excellence, and which are in all respects suited to the wants of a worshipping assembly.&nbsp;",18Mm-uu-uu,,http://data.open.ac.uk/led/performance/df11257cf943a3e6ab8946d2a24ef929/1462035316271,Public Indoor Accompanied,http://musicbrainz.org/artist/f422b99a-b48c-4bee-bc0c-f2e8cad82b6c#_,Dr. Lowell Mason Lowell Mason,Performance,http://data.open.ac.uk/led/thing/congregation http://dbpedia.org/resource/Choir,http://dbpedia.org/resource/Chorale
rhymesandrecoll01thomgoog_djvu.txt,http://data.open.ac.uk/led/lexp/1524244678555,http://data.open.ac.uk/led/source/a247ee267c5c68de2a49c34e4713c6a2/excerpt/390ce3222656b460f8d6348cbed4b8b8,"[Thom gives a harrowing account of walking for days in search of lodgings and food with his wife and four children, his infant daughter Jeanie dying of starvation and exposure en route, following the closure in 1837 of thousands of mills in Dundee because of economic depression]
Amongst the many villages thus trade-stricken, none felt the blow more severely than that of Newtyle, near Cupar-Angus [east-central Scotland where the Thom family had been living].
&nbsp;[…]
&nbsp;Early on Monday we resumed our heartless pilgrimage—wandering onwards, without any settled purpose or end. The busy, singing world above us was a nuisance; and around, the loaded fields bore nothing for us—we were things apart. Nor knew we where that night our couch might be, or where, to-morrow, our grave.
[…]
&nbsp;We settled for the night at a house kept for the humblest description of “travellers” […] Our fellow-lodgers were of all nations, to the amount of two dozen or so.
[…]
At the gloamin’ hour [sunset afterglow], we entered the village of Errol in the Carse of Gowrie. In the main street, a group of people had gathered round a man, and stood silent and attentive, as if expecting some display or another. I wondered, for a moment, whether the man was a preacher, and at a dead stop for material […], the bewilderment of his look certainly intimated that, what ever his employment, his lips had “closed for the season.” It was not so. I knew it all afterwards. He had been just then singing—for the first time, singing in the streets. I heard his song. Surely, surely, thought I, it comes from his very heart; such earnestness, such sorrowful sweetness! Misery makes niggards of us, and at times sympathies will actually become self-consumed; yet this man and his “Light of other days,” haunted my fancy, even to my motley lodgings.
&nbsp;
&nbsp;[The street-singer and his wife, it turned out, also were sheltering at the traveller’s lodge, where their infant son died on the evening of the listening experience. Thom and the anonymous singer became life-long friends].",1837-Ee-uu,http://data.open.ac.uk/led/place/0b3334a9dc2beaba56d507182710def1,http://data.open.ac.uk/led/performance/c400590b06401d02e4d9164df8a43477/1524244505109,Accompanied Public Outdoor,http://data.open.ac.uk/led/agent/William+Thom/1524242510192,William Thom,Performance,http://dbpedia.org/resource/Human_voice http://dbpedia.org/resource/Male_vocals,http://dbpedia.org/resource/Ballad
musicallettersf00unkngoog_djvu.txt,http://data.open.ac.uk/led/lexp/1448709266671,http://data.open.ac.uk/led/source/d056a211aabb93931825903e00af4612/excerpt/617128edd27a264c88903c84eed1e026,"A little before six o’clock the concert, having been delayed nearly an hour, began. There was an orchestra of about fifty instruments, and the programme was as follows:
&nbsp;
FIRST PART.
1. Overture (C dur. Op. 124), Beethoven.
2. Recitation. Poetry in honor of the King of Prussia. Read by, Herr Herchenbach.
3. Psalm fur Männerchor mit Solo, C. Schanabel.
4. Scene and Arie from “Faust” Sung by Frl. Sophie Schloss, Spohr.
5. Concerto (E flat major) for Piano Forte with Orchestra. Performed by Madame Clara Schumann, Beethoven.
6. “Meebestille,“ “Männerchor” with Orchestra. Composed by Capellmeister Fischer.
&nbsp;
SECOND PART.
7. Overture to Shakspeare’s “Julius Caesar.”, R. Schumann.
8. Arie from “Fidelio.” Sung by Frl. Mathilde Hartmann, Beethoven.
9. Variations on a theme from “Preciosa,” with orchestra accompaniment. Performed by Mad’le Wieck and Mad. Clara Schumann, Weber.
10. “Bacchuschor” for Männerchor, with orchestra, from “Antigone,” by Mendelssohn.
11. “Saltarello,” S. Heller.“Notturno,” F. Chopin.“Lied Ohne Worte,” Mendelssohn.For the Piano Forte. Performed by Mad. Clara Schumann.
12. Finale. Full Chorus, Männerchor, with orchestra. By Julius Rietz.
The performance was a very fine one, but the building was too large, and the people seemed to be too much fatigued to enjoy it fully.
&nbsp;",http://reference.data.gov.uk/id/day/1852-08-03,http://data.open.ac.uk/led/place/42b32e4319d8aff11067748e93013f84,http://data.open.ac.uk/led/performance/f3b5db39bd48d7eecac508708d3077a3/1448709055955,Indoor Accompanied Public,http://musicbrainz.org/artist/f422b99a-b48c-4bee-bc0c-f2e8cad82b6c#_,Dr. Lowell Mason Lowell Mason,Performance,http://dbpedia.org/resource/Piano,
musicandfriends00gardgoog_djvu.txt,http://data.open.ac.uk/led/lexp/1433366995118,http://data.open.ac.uk/led/source/eb3814dadcbf87e5c350a393c462619f/excerpt/5d8883008787ecb8dbc4635fe540e6e3,"I have been present at the best performances in this country for many years ; but that at Bonn so surpassed all I had ever heard, that my senses were taken by surprise, and I was so completely captivated and thrown into a state of such agitation as to be obliged to leave the hall, without hearing the choral symphony, which immediately followed [...] The service opened with Beethoven's divine Mass in C. The grand orchestra was placed behind the high altar, at the sides of which were beautiful trees growing in boxes of native soil, towering to the roof. The spaces were so filled with the richest flowers and plants, that the performers were completely hidden from view. The Minster was crowded in every niche and corner, leaving a vast crowd of visitors without. When the music commenced, softly flowing with delicious melody, we scarcely knew from whence it came, and the hundred and fifty female voices pouring forth the lowest tones, produced a harmony deeply religious, and of unspeakable grandeur. Those parts of the mass which are only chanted, were upon this occasion performed at the western end of the church, by the usual choir, accompanied by the [...] stupendous organ there. The responses from the distant part were sublime, which, with the dresses and genuflexions of the priests, the swinging of the burning censers, formed a dramatic scene that was splendid and imposing.",1848-08-uu,http://dbpedia.org/resource/Bonn,http://data.open.ac.uk/led/performance/4f8f5f4e03ec77c89a4a379eedf54acf/1444901445943,Indoor Public Accompanied,http://bnb.data.bl.uk/id/person/GardinerWilliam1770-1853,William  Gardiner William Gardiner,Performance,http://dbpedia.org/resource/Organ_(music) http://dbpedia.org/resource/Human_voice http://dbpedia.org/resource/Orchestra,http://dbpedia.org/resource/Religious_music
musicalreminisc01spargoog_djvu.txt,http://data.open.ac.uk/led/lexp/1449838164849,http://data.open.ac.uk/led/source/0f081cfe24fb6bc5faaa746e348e8f67/excerpt/095403fab5e3c437c03e961ad76e1b50,"
On the next day I had the pleasure of spending a few delightful musical hours at the house of my friend, where I had the opportunity of seeing and hearing what German amateurs can accomplish, and what an interest they take in the practice and cultivation of music in its highest and most enjoyable form. The family assembled in a large room, denuded of its carpet, that the musical sounds might be heard to greater advantage. Our host being an accomplished violinist, and each member of his family playing some stringed instrument, there was here material for the performance of much excellent chamber music. First we had a classical overture, arranged as a duet for the pianoforte and a string quartet; then a violin solo, one of those charming romances by the old Italian masters, lately reprinted in Leipzig ; then a Trio of Beethoven’s, for pianoforte, violin, and violoncello ; then some vocal music, and for a finale, another overture arranged as the first. Rarely have I heard, even amongst professional musicians, better music better rendered, or more thoroughly enjoyed",1870-Mm-uu,http://dbpedia.org/resource/Hamburg,http://data.open.ac.uk/led/performance/333f1a00a1f4d264dd9eb3ffc3724300/1465386081986,Accompanied Indoor Domestic,http://data.open.ac.uk/led/agent/Dr+William+Spark/1465384918944,Dr William Spark,Performance,http://dbpedia.org/resource/Human_voice http://dbpedia.org/resource/Violin http://dbpedia.org/resource/Piano http://dbpedia.org/resource/Cello,http://dbpedia.org/resource/Chamber_music
cu31924022334563_djvu.txt,http://data.open.ac.uk/led/lexp/1438771468604,http://data.open.ac.uk/led/source/11af3c14fbf284f75e57bd48464328e5/excerpt/691b967eef94c6d56af33cd34e089ff5,"
An official announcement soon informed the delighted world, that although ""Mademoiselle Lind had intended to take leave of the subscribers and the public in a series of concerts,"" yet ""it having been urged that concerts would not be regarded as equally satisfactory,"" she had ""generously consented to suspend her intention of retiring from the stage,"" and would therefore appear in a few more performances. This resolution — a tardy one, scarcely compensating the inconveniences caused by previous refusals — was nevertheless hailed with satisfaction by both public and manager. 
On Thursday, the 26th of April, the would-be fugitive prima donna reappeared on the boards of Her Majesty's Theatre, in her great part of ""La Sonnambula."" Many of the self-styled ""interpreters"" of public sentiment pretended that the chain of sympathy which had attached her to the public had been too suddenly snapped asunder to be restored to its former strength; that the tide of popular feeling, untowardly checked when it had reached to such an unprecedented height, had been diverted, and would never flow in the same channel again. But all these suppositions turned out utterly ill-founded. Never had Jenny Lind been received with a more enthusiastic welcome, or with acclamations more fervent, from a house crowded to the ceiling, than on the night in which she returned once more to the stage. The scene of excitement was perhaps more agitating than any former scenes of bygone triumphs. It seemed not only as though a favourite idol had been restored to the public, but as if a child, whom some difference had temporarily estranged, had been received back to the arms of its family. In truth, the emotion on both sides appeared equally profound. The evening was signalised also, it may be said en passant (for every other consideration seemed utterly swamped in the one exciting event), by the first appearance of Signor Calzolari, an excellent and most satisfactory young tenor of (what was denominated) ""the good old school.""",http://reference.data.gov.uk/id/day/1849-04-26,,http://data.open.ac.uk/led/performance/3b87d85fa3d79cf60f5b00326058d77e/1438771435326,Accompanied Indoor Public,http://data.open.ac.uk/led/person/Benjamin+Lumley/1438607277398,Benjamin Lumley,Performance,http://dbpedia.org/resource/Human_voice http://dbpedia.org/resource/Orchestra,http://dbpedia.org/resource/Opera
musicalreminisc01spargoog_djvu.txt,http://data.open.ac.uk/led/lexp/1465388279157,http://data.open.ac.uk/led/source/0f081cfe24fb6bc5faaa746e348e8f67/excerpt/0c0675439c6f63486d22232e1f424347,"&nbsp;In the afternoon, at [Professor Haupt's] suggestion, I visited the church of S. Marien, a fine building, possessing one of the largest organs in Berlin, ably presided over by Herr Otto Dienel. The service and organ were both similar to those I had heard in the morning; the organ, however, was enclosed in a much handsomer and elaborately carved case. In the evening I went to the recently erected church of S. Thomas, which has an immense dome in the centre, and is most richly and profusely decorated throughout. Here I found a large new instrument of four manuals, built by W. Sauer, of Frankfort-on-the-Oder. The organist is Herr Succo, an admir­able writer of organ music, whose courtesy and kindness demand my warmest acknowledgments. The service began with a grand old chorale in G minor, and was of the same character as those I have mentioned above. After the service, the organist performed a “ Toccata” of his own, and in other pieces displayed the various qualities of the instrument, which was not so fine in the flue work as the older organs, but much superior in reed work and mechanical appliances, the pneumatic lever being amongst the most valuable.",1870-Mm-uu,http://dbpedia.org/resource/Berlin,http://data.open.ac.uk/led/performance/1a24c2600a90bea836739cc8e24a24d5/1465388253361,Indoor Accompanied Public,http://data.open.ac.uk/led/agent/Dr+William+Spark/1465384918944,Dr William Spark,Performance,http://dbpedia.org/resource/Organ_(music),http://dbpedia.org/resource/Chorale
musicallettersf00unkngoog_djvu.txt,http://data.open.ac.uk/led/lexp/1448310549245,http://data.open.ac.uk/led/source/d056a211aabb93931825903e00af4612/excerpt/3493fc12d55c911efda6ae3899dadf46,"The presence of Robert and Clara Schumann was enough to attract a large audience. Anticipating this, our company, consisting of three persons, went a little before the time appointed for the opening of the door; but yet we found a crowd gathered; the room filled immediately as the door was opened, but we succeeded in obtaining good seats. We had now to wait a full hour before the music commenced, but in the midst of such a multitude of good-looking and well-dressed ladies and gentlemen, all in conversation in loud and merry voices, it soon passed away. Half an hour before the commencement, the oboe was heard, running the scales, &amp;c.; this was soon followed by faggotti, corni, clarionetti, and strings; every man tuning and getting his instrument and his fingers in readiness. Mendelssohn seemed to look down from his bust immediately opposite the orchestra with approbation. At half-past six precisely, Kapelmeister Rietz takes his stand — the signal is given — every one is silent and attentive, and Beethoven’s overture (op. 124) fills the whole company with delight. This is a very pleasing overture; it is less learned, but of a more popular character than most of Beethoven’s. It is often marked with a rhythm like the music of the march or dance; and the flourishes of the brass instruments and drums almost lead one to suppose that he is listening to a military band. But still the hand of the master is seen, and although Beethoven comes down and freely holds conversation with the people, yet he always preserves his dignity, and never dishonors his profession in this pleasing composition.
A very good singer followed; Frau Leopoldine Tuczek-Herrenburg, from Berlin, in a Recitative and Arie from the opera of “Sylvana,” by C. Maria von Weber.
This was followed by a grand Concerto for the Piano Forte, with orchestral accompaniment (G moll), composed by J. Moschelles, and played by Clara Schumann. I have already spoken of Madame Schumann’s playing; her performance of this Concerto was perfect, and received the warmest approbation from the audience.
An air of De Beriot followed, by Frau Tuczek-Herrenburg; after which Madame Schumann played most charmingly a Notturno (B. major) for piano forte, by F. Chopin. In this she was encored, and played in answer to the call another piece unknown to the writer.
The second part of the concert was that in which the musical ones were most deeply interested, for it consisted of Robert Schumann's new Symphonie. This has not been published, and was played from manuscript, conducted by the author, who was cordially greeted on his appearance at the head of the orchestra. It is undoubtedly a work of great merit; but it is truly a great work, and can only be performed by a very thoroughly trained band. Its analogies and correspondencies are deeper and more hidden than in Mozart or Beethoven, but nevertheless they are there, and can be discovered to some extent even at a first hearing. The Symphonie consists of five movements, there being in addition to the usual movements a short adagio (fourth) introduced. In the second movement (scherzo), there is playfulness and relief, but throughout the whole the idea of greatness prevails; so much so as almost to oppress one with a feeling of grandeur and sublimity. The fourth movement especially seems to partake in the highest degree of this character, and stirs up the deep feelings to awe and reverence. But vain is any attempt at description, especially by one who has heard it but at a single performance. It was played with great energy; every member of the orchestra had enough to do. The captain inspired confidence, and the result was most satisfactory. There was but a momentary pause between the parts, and in this respect the learned conductor’s example is well worthy of imitation. The Symphonie occupied thirty-three minutes in its performance, and at half-past eight the concert closed.",http://data.open.ac.uk/time/interval/1852-03-uuT18:30:00/to/1852-03-uuT20:30:00,http://data.open.ac.uk/led/place/0a19459865ed69275723d6efb76048c9,http://data.open.ac.uk/led/performance/79f1cf354f2cab7f4d37e01dfbcb6279/1448309691303,Indoor Accompanied Public,http://musicbrainz.org/artist/f422b99a-b48c-4bee-bc0c-f2e8cad82b6c#_,Dr. Lowell Mason Lowell Mason,Performance,http://dbpedia.org/resource/Orchestra,http://dbpedia.org/resource/Overture
musicalreminisc01spargoog_djvu.txt,http://data.open.ac.uk/led/lexp/1468765886057,http://data.open.ac.uk/led/source/0f081cfe24fb6bc5faaa746e348e8f67/excerpt/91878039e4dbdb35f90149e046c56ad7,"&nbsp;
&nbsp;


The opera-house is a noble building, standing in the immense square, opposite to the museum. I was told that I should hear “something anti- classical, neither Gluck, Mozart, or Beethoven; certainly not Bach, but Offenbach!” The opera proved to be La Belle Helene. The orchestra of forty selected players did more than justice to the sparkling and brilliant tunes of the lively French composer ; indeed, the accompaniment to all the songs was throughout delicate and artistic ; the principal singers were, however, scarcely equally excellent; the fair Helene, especially, indulging in an extravagant amount of tremolando on nearly every note she produced. To me the most striking part of the affair was the engrossing attention paid to every detail of the performance by the crowded audience; they seemed to know every point in the opera, and would evidently have made the performers aware of their knowledge, had they been guilty of any faults of omission or commission.",187u-Mm-uu,http://dbpedia.org/resource/Leipzig,http://data.open.ac.uk/led/performance/d7ab03f528ec0224ddf0e5e2c1238889/1469024388257,Accompanied Indoor Public,http://data.open.ac.uk/led/agent/Dr+William+Spark/1465384918944,Dr William Spark,Performance,http://dbpedia.org/resource/Orchestra http://dbpedia.org/resource/Human_voice,http://dbpedia.org/resource/Opera
recollectionsofo00ryanuoft_djvu.txt,http://data.open.ac.uk/led/lexp/1449479980197,http://data.open.ac.uk/led/source/872a0e96507f39c7769116cfbf918fc9/excerpt/9ce0a3651082430d1a479b99acb207e1,"&nbsp;
&nbsp;
&nbsp;
&nbsp;
We sailed to Adelaide, capital of South Australia, two days distant. It is a charming city with a population of fifty thousand. We gave about ten concerts, with fair success. [...]
Returning to Melbourne, we had a splendid farewell concert in the grand City Hall. We were honored by the attendance of all the city dignitaries, in their regal robes. After the concert, the Club and the assisting artists were treated to a supper in the mayor’s room.",188u-uu-uu,,http://data.open.ac.uk/led/performance/c0ac7180db55ce390cc0b41cb69eaa12/1449479948894,Accompanied Indoor Public,http://data.open.ac.uk/led/agent/Thomas+Ryan/1448997315048,Thomas Ryan,Performance,http://dbpedia.org/resource/Flute http://dbpedia.org/resource/Clarinet http://dbpedia.org/resource/Viola http://dbpedia.org/resource/Violin http://dbpedia.org/resource/Female_vocals http://dbpedia.org/resource/Soprano,http://dbpedia.org/resource/Classical_music
